,0
330970,608.0
258868,540.0
228497,585.0
442812,613.0
263332,569.0
88116,535.0
233497,615.0
46574,607.0
324510,531.0
54860,571.0
93344,552.0
274488,552.0
26681,491.0
399282,577.0
192614,493.0
67161,582.0
375441,556.0
300009,531.0
354907,537.0
4410,510.0
213958,582.0
427729,538.0
184957,425.0
456636,539.0
66624,579.0
244528,579.0
298387,551.0
226532,510.0
143540,537.0
320802,583.0
277146,580.0
57122,550.0
332061,557.0
318809,549.0
355972,563.0
312068,565.0
385055,546.0
67295,478.0
228529,579.0
245622,559.0
431954,521.0
257910,586.0
19924,577.0
312274,591.0
11239,479.0
334926,522.0
7793,603.0
196247,528.0
47692,548.0
381296,643.0
210400,428.0
300244,576.0
387658,635.0
110001,560.0
198689,605.0
391774,556.0
427394,579.0
298864,547.0
456786,544.0
8848,594.0
162186,540.0
376513,546.0
456803,527.0
12236,534.0
385781,613.0
453122,610.0
400503,546.0
307380,579.0
328420,547.0
340642,484.0
258208,536.0
226355,555.0
219023,518.0
30985,503.0
47968,622.0
20990,539.0
245939,466.0
344790,588.0
378372,552.0
230642,550.0
365071,477.0
372872,582.0
177525,533.0
78724,451.0
146343,568.0
8171,535.0
185273,517.0
393819,574.0
139717,509.0
293622,542.0
365726,533.0
391721,537.0
24581,539.0
160333,479.0
99440,530.0
393824,568.0
424921,509.0
360216,503.0
75551,552.0
69346,493.0
305176,622.0
295084,608.0
223857,553.0
7999,491.0
276874,570.0
154382,575.0
66733,503.0
263814,550.0
330586,498.0
34878,513.0
11103,513.0
434592,553.0
404919,540.0
165004,513.0
465890,543.0
460770,641.0
109555,568.0
264409,539.0
453275,482.0
429514,605.0
429220,448.0
277227,574.0
43416,643.0
145613,494.0
181183,584.0
64599,522.0
99386,437.0
196361,484.0
424078,572.0
10649,493.0
198795,426.0
222829,516.0
87127,566.0
214386,548.0
55333,502.0
455181,451.0
342798,570.0
160494,552.0
213703,568.0
315711,495.0
152265,479.0
176517,533.0
160408,569.0
45008,544.0
15617,557.0
93143,494.0
281558,560.0
182164,571.0
441162,541.0
393923,546.0
463562,573.0
109781,535.0
7684,592.0
303488,544.0
425920,483.0
51682,533.0
221501,435.0
431625,611.0
224258,543.0
226595,497.0
71752,468.0
183003,506.0
423045,551.0
125082,491.0
275847,507.0
336388,529.0
214302,534.0
336710,533.0
412412,524.0
221811,491.0
263631,638.0
43357,557.0
289704,545.0
264515,550.0
346664,480.0
303473,510.0
147680,607.0
284542,566.0
264072,534.0
92179,552.0
78117,561.0
385399,564.0
24175,499.0
35431,530.0
226715,525.0
272350,553.0
50617,535.0
175829,493.0
187675,492.0
456857,576.0
228781,502.0
138354,630.0
327497,503.0
107772,548.0
58747,534.0
416503,596.0
183935,536.0
60340,488.0
385018,642.0
117253,498.0
211124,629.0
459087,529.0
12064,527.0
136921,492.0
26032,477.0
445501,561.0
372895,566.0
128403,490.0
196224,540.0
405316,561.0
20573,481.0
182609,532.0
198565,549.0
148872,504.0
93924,545.0
428242,575.0
167998,476.0
110290,569.0
433966,492.0
482,531.0
261400,599.0
279478,521.0
413044,469.0
12558,507.0
332916,502.0
224474,528.0
283776,627.0
53383,510.0
59308,604.0
384868,482.0
153006,579.0
103486,594.0
260776,567.0
376430,563.0
328066,470.0
28407,530.0
14892,510.0
83524,487.0
450149,591.0
30428,570.0
81177,548.0
339014,602.0
381873,559.0
163928,535.0
17151,511.0
457018,561.0
8633,496.0
126621,596.0
394775,622.0
448472,554.0
244930,559.0
118104,504.0
35835,552.0
404112,569.0
103403,431.0
386103,546.0
280969,397.0
308881,572.0
309079,574.0
145112,513.0
196715,445.0
342870,566.0
51439,550.0
75285,617.0
235823,604.0
131139,546.0
54281,649.0
94271,604.0
126800,594.0
403221,500.0
163945,517.0
167549,567.0
107751,603.0
197594,534.0
415569,559.0
437314,580.0
354316,575.0
363625,535.0
279424,501.0
368392,567.0
433281,557.0
346308,549.0
200464,480.0
32115,567.0
89637,592.0
53475,503.0
86567,577.0
382385,517.0
421586,613.0
39719,529.0
271695,556.0
454272,544.0
24850,541.0
367551,593.0
21625,487.0
171050,559.0
463154,543.0
366741,558.0
394549,495.0
319721,543.0
43521,505.0
181639,524.0
130292,581.0
422430,490.0
326243,567.0
423901,508.0
159507,585.0
434495,599.0
43608,547.0
170262,588.0
142293,568.0
455699,509.0
307307,646.0
63948,516.0
253097,524.0
56626,647.0
51623,496.0
463944,554.0
293633,632.0
318157,572.0
88931,561.0
72656,592.0
375507,556.0
403137,666.0
307739,531.0
414769,537.0
334416,555.0
41579,512.0
91718,551.0
214584,491.0
152862,491.0
409867,538.0
229819,547.0
428265,547.0
417623,536.0
365492,582.0
130833,565.0
237268,582.0
137518,579.0
246475,559.0
27572,488.0
261079,551.0
210823,513.0
112575,604.0
464837,551.0
14168,490.0
442411,484.0
203514,550.0
133557,485.0
455835,569.0
391395,536.0
10516,555.0
370540,590.0
384511,578.0
111788,537.0
82187,587.0
366066,576.0
9325,506.0
427345,605.0
184900,587.0
306606,571.0
235513,649.0
213449,484.0
43791,567.0
431438,554.0
357195,590.0
178083,491.0
67737,550.0
336729,529.0
156635,503.0
373050,553.0
148165,474.0
193349,517.0
431753,582.0
395773,564.0
424262,525.0
105875,591.0
116527,513.0
228164,501.0
215738,490.0
274047,570.0
291276,562.0
21163,527.0
198143,519.0
229650,552.0
208645,534.0
440655,611.0
104910,502.0
329145,549.0
41592,530.0
163179,504.0
459449,562.0
131583,568.0
417116,571.0
284406,494.0
337340,589.0
442162,607.0
212570,507.0
274166,598.0
37385,574.0
153786,498.0
82897,512.0
392777,567.0
40805,526.0
297900,581.0
76228,566.0
228372,640.0
169422,547.0
437543,565.0
292029,586.0
352726,553.0
117283,554.0
230565,578.0
68569,602.0
96748,529.0
452735,666.0
96648,512.0
460161,430.0
395547,583.0
330593,550.0
52659,557.0
45450,573.0
35192,558.0
111367,620.0
148902,617.0
256556,557.0
204416,504.0
367683,600.0
336169,512.0
222054,481.0
464418,592.0
245777,569.0
19845,504.0
424398,576.0
465774,533.0
382275,621.0
294716,583.0
394963,559.0
415215,561.0
357657,514.0
324521,595.0
316880,551.0
205903,583.0
240,531.0
326289,558.0
148037,484.0
143698,558.0
38336,515.0
342904,561.0
130248,493.0
201898,525.0
175900,518.0
22090,508.0
194650,513.0
173304,546.0
154158,538.0
161024,503.0
153935,563.0
74063,615.0
113162,500.0
429049,515.0
355741,587.0
166084,520.0
130064,503.0
295520,581.0
374383,533.0
221639,509.0
200204,518.0
457405,531.0
209328,524.0
82086,525.0
63901,563.0
91675,586.0
93460,618.0
34789,546.0
404627,552.0
394580,571.0
210022,527.0
281229,627.0
139945,588.0
213375,552.0
55229,523.0
359781,537.0
141010,593.0
264940,542.0
14756,500.0
296955,551.0
332414,585.0
431370,589.0
248957,588.0
396264,560.0
134100,600.0
35621,510.0
406268,464.0
264737,578.0
317934,581.0
260741,613.0
99934,528.0
314371,559.0
7193,545.0
227640,552.0
79266,549.0
128679,497.0
68835,505.0
117185,547.0
54471,608.0
101840,505.0
16489,570.0
241752,574.0
399351,576.0
225323,529.0
92177,568.0
293641,587.0
392688,508.0
255513,589.0
11840,432.0
309937,593.0
61514,654.0
55223,557.0
48224,597.0
23920,537.0
215424,477.0
242549,548.0
78204,620.0
3510,539.0
439197,586.0
299083,589.0
126089,534.0
323444,535.0
239368,562.0
101562,551.0
246210,564.0
158664,520.0
399671,547.0
215912,507.0
373394,503.0
312976,575.0
97763,517.0
1484,468.0
60392,658.0
245001,569.0
264601,573.0
326044,546.0
458698,657.0
409102,556.0
424109,556.0
254975,527.0
385036,551.0
60610,639.0
299796,564.0
95029,592.0
243912,596.0
281774,588.0
457410,567.0
97539,563.0
20896,513.0
242816,563.0
205957,504.0
320002,534.0
303511,635.0
80846,532.0
303810,587.0
20306,515.0
371652,579.0
169417,675.0
462422,599.0
336944,534.0
196086,543.0
389188,513.0
112807,540.0
46065,503.0
291891,572.0
343261,505.0
17583,488.0
69169,505.0
318555,489.0
272744,575.0
179067,607.0
201439,576.0
279168,573.0
249387,551.0
415953,582.0
341615,589.0
7666,514.0
161754,640.0
383845,508.0
224511,522.0
163713,475.0
374472,536.0
346818,539.0
267111,559.0
340639,585.0
82602,442.0
137320,480.0
143999,579.0
311409,501.0
133332,500.0
204423,587.0
408901,584.0
162724,533.0
412760,484.0
99781,548.0
397728,529.0
145191,484.0
80945,507.0
434810,596.0
128374,543.0
72854,630.0
418753,503.0
428822,628.0
121112,567.0
353440,489.0
340006,588.0
358756,553.0
328877,516.0
252891,562.0
159973,552.0
187834,531.0
348518,612.0
102998,614.0
364552,553.0
279641,506.0
308663,585.0
410573,562.0
427495,537.0
433014,556.0
268204,551.0
351507,639.0
122606,474.0
146697,480.0
366098,525.0
120906,621.0
204407,531.0
290694,587.0
451052,551.0
268925,485.0
246274,592.0
164930,516.0
141155,499.0
93826,542.0
371988,539.0
338724,490.0
19772,485.0
462296,567.0
427846,584.0
256946,583.0
164697,598.0
375352,589.0
23229,531.0
457591,561.0
169439,612.0
181406,554.0
76214,544.0
148325,572.0
321956,587.0
190778,523.0
342947,571.0
146227,491.0
23192,578.0
85995,549.0
192291,507.0
139214,569.0
207928,568.0
90835,514.0
216647,515.0
297028,553.0
267710,565.0
360011,569.0
418762,524.0
386797,577.0
56643,541.0
20406,533.0
408156,524.0
252647,507.0
83797,586.0
440575,554.0
13492,501.0
376267,570.0
438472,483.0
441503,598.0
419970,627.0
362050,561.0
63543,483.0
452053,550.0
144180,612.0
411450,642.0
131000,590.0
209624,515.0
462829,612.0
13446,481.0
167826,576.0
288208,577.0
220828,540.0
274360,567.0
50666,562.0
1271,544.0
240421,562.0
135968,500.0
394480,533.0
290743,600.0
7155,536.0
63171,562.0
208920,585.0
293672,578.0
113666,536.0
43120,562.0
237245,607.0
230014,562.0
114431,551.0
196962,605.0
20048,534.0
197403,572.0
64514,540.0
315544,598.0
7778,600.0
264082,528.0
372689,563.0
281401,562.0
382461,572.0
438043,567.0
243185,505.0
218425,490.0
316326,498.0
360147,559.0
164303,578.0
260457,494.0
260035,553.0
47028,442.0
141486,500.0
173952,485.0
444225,599.0
382383,502.0
432844,560.0
447155,609.0
132015,476.0
372293,545.0
157784,582.0
189523,508.0
287692,578.0
174006,516.0
314762,540.0
262383,540.0
233315,558.0
175470,588.0
108061,444.0
47411,595.0
71527,589.0
274749,567.0
84915,546.0
151212,555.0
82935,535.0
283509,540.0
46336,592.0
253927,586.0
181168,551.0
282403,614.0
430576,596.0
263081,623.0
323196,564.0
102276,595.0
5531,516.0
415685,487.0
164942,533.0
28689,535.0
326237,565.0
415077,573.0
270136,499.0
437746,567.0
221339,529.0
139389,433.0
179386,521.0
138427,550.0
112264,514.0
75295,501.0
209191,530.0
84814,493.0
1149,498.0
335626,557.0
147135,540.0
25456,564.0
282473,581.0
22304,540.0
389274,557.0
257032,582.0
316391,570.0
226983,620.0
186472,594.0
42364,492.0
132140,555.0
208572,558.0
312122,552.0
144744,517.0
425755,543.0
106567,564.0
67173,530.0
157701,486.0
673,570.0
30532,587.0
329785,578.0
363214,624.0
443723,546.0
252427,543.0
316821,568.0
373482,542.0
230826,557.0
271751,599.0
45526,612.0
264310,575.0
83535,602.0
65471,593.0
418525,588.0
153182,561.0
240575,482.0
453370,526.0
18364,529.0
319914,590.0
283793,584.0
75414,547.0
320573,549.0
29551,534.0
143264,621.0
201121,543.0
247476,569.0
380902,542.0
356031,626.0
111131,518.0
265812,555.0
432618,530.0
9376,501.0
141511,513.0
180717,617.0
361540,535.0
358791,506.0
359376,581.0
60616,562.0
111535,607.0
7091,479.0
321035,544.0
118947,624.0
28814,564.0
448610,595.0
355649,630.0
298393,562.0
228515,532.0
4278,524.0
31783,537.0
73049,536.0
74955,510.0
343511,552.0
158861,593.0
304077,590.0
377447,543.0
451115,518.0
319622,552.0
444939,543.0
193842,485.0
446304,573.0
27917,521.0
170976,631.0
153365,623.0
431150,503.0
227034,559.0
450140,485.0
140118,591.0
440025,497.0
395938,543.0
333237,569.0
238745,560.0
416199,483.0
185131,627.0
8043,601.0
336822,571.0
98894,434.0
327790,573.0
151872,653.0
221803,535.0
204206,527.0
285628,572.0
434721,550.0
423851,543.0
11734,594.0
436027,550.0
55152,610.0
158486,561.0
348267,567.0
135737,492.0
175500,475.0
454306,538.0
402732,536.0
59065,502.0
410966,513.0
246213,566.0
311882,586.0
353080,540.0
216587,496.0
116529,541.0
167655,542.0
380541,552.0
213896,540.0
23828,494.0
143458,493.0
106318,607.0
42470,476.0
392802,526.0
393411,500.0
208956,525.0
227799,598.0
364137,539.0
396418,645.0
323343,540.0
120077,580.0
349985,475.0
418576,597.0
258569,602.0
115930,552.0
50134,577.0
283001,519.0
202498,545.0
160589,483.0
22316,564.0
164705,549.0
97017,637.0
104117,494.0
332,562.0
381547,631.0
6841,607.0
75881,568.0
414009,549.0
288168,579.0
338909,611.0
329817,537.0
312454,550.0
303394,540.0
192395,553.0
441511,648.0
20177,547.0
341781,560.0
47756,547.0
420271,454.0
109404,503.0
440385,566.0
380555,539.0
335431,568.0
286029,507.0
6549,488.0
428689,579.0
158655,554.0
61954,607.0
308280,541.0
374886,565.0
196923,492.0
211384,467.0
408833,556.0
168717,525.0
54402,611.0
193281,568.0
329479,551.0
334796,577.0
459875,550.0
227519,526.0
322661,549.0
258106,572.0
18251,538.0
86584,569.0
6661,488.0
426180,603.0
172921,498.0
285774,572.0
44495,530.0
360286,521.0
66047,537.0
187510,587.0
309355,563.0
48829,456.0
126580,481.0
272533,586.0
175134,545.0
142744,550.0
157207,637.0
370899,539.0
152010,510.0
244925,591.0
88664,618.0
370368,512.0
409801,548.0
347609,565.0
382070,607.0
225064,528.0
211256,553.0
439858,585.0
341838,564.0
273409,522.0
364644,506.0
464340,537.0
282884,503.0
108683,513.0
342548,591.0
286854,566.0
328164,561.0
322867,608.0
317779,581.0
194286,506.0
37953,538.0
120748,502.0
370337,528.0
298901,559.0
228156,551.0
220032,550.0
459044,583.0
153212,555.0
395697,502.0
166275,574.0
168037,487.0
6776,535.0
72978,564.0
100887,550.0
425815,572.0
432737,554.0
170203,550.0
433113,542.0
37988,582.0
286782,567.0
428525,581.0
273045,493.0
50754,506.0
276429,580.0
295532,560.0
126487,485.0
204367,542.0
134106,547.0
80128,544.0
464424,546.0
191669,510.0
25431,493.0
237797,555.0
308515,588.0
164932,583.0
1990,620.0
431523,620.0
397395,527.0
421820,647.0
90443,623.0
384863,561.0
301663,551.0
303089,576.0
68957,496.0
78051,534.0
289370,586.0
171332,508.0
297228,579.0
48920,540.0
152943,588.0
173252,495.0
257823,579.0
184579,530.0
460533,549.0
81430,552.0
464038,512.0
1113,585.0
320429,505.0
385908,626.0
21129,488.0
60093,600.0
113082,523.0
95327,557.0
284710,526.0
383056,571.0
6536,509.0
421869,561.0
189002,565.0
219721,606.0
405046,550.0
190749,586.0
184632,505.0
349427,549.0
119949,582.0
63523,528.0
54994,593.0
244637,528.0
294883,495.0
377539,500.0
66754,510.0
412053,494.0
358758,599.0
15456,491.0
345549,476.0
444650,524.0
99385,546.0
66466,612.0
444107,598.0
397920,611.0
283024,559.0
324908,487.0
462107,491.0
186621,494.0
143517,514.0
209345,534.0
187791,550.0
181492,577.0
292128,560.0
148108,584.0
44922,552.0
240282,553.0
89664,569.0
222781,659.0
96297,527.0
167188,476.0
359505,590.0
24448,506.0
142407,489.0
65635,600.0
144036,551.0
106367,545.0
41606,525.0
373971,560.0
425092,611.0
286286,599.0
456902,546.0
8797,511.0
247310,543.0
370636,598.0
206958,560.0
279064,481.0
301075,543.0
20479,509.0
428298,559.0
305163,553.0
326711,624.0
251161,554.0
211093,585.0
185672,437.0
146631,433.0
26970,534.0
81307,562.0
358781,544.0
266720,570.0
137877,552.0
105255,570.0
422543,609.0
12817,459.0
388474,563.0
322345,540.0
75010,571.0
91134,517.0
169556,563.0
71688,565.0
334915,524.0
446542,551.0
61776,604.0
41002,486.0
318434,573.0
130463,568.0
465995,563.0
259080,584.0
146659,512.0
303090,538.0
43698,563.0
121174,562.0
100236,546.0
380601,579.0
152479,557.0
417533,584.0
269560,546.0
148479,617.0
387432,605.0
282573,555.0
30862,500.0
355755,551.0
180107,496.0
19856,552.0
266061,574.0
248619,580.0
73031,564.0
296541,588.0
66332,509.0
410329,513.0
118398,584.0
190932,585.0
275102,559.0
456811,625.0
272638,553.0
179477,545.0
188562,503.0
249528,562.0
338232,641.0
128486,573.0
17353,520.0
318977,624.0
77806,536.0
343986,568.0
72031,567.0
180514,539.0
374283,567.0
347231,559.0
310101,597.0
421667,578.0
406123,557.0
259351,637.0
259120,578.0
293389,561.0
151424,610.0
334052,516.0
180017,585.0
87374,562.0
389533,630.0
118928,498.0
282084,608.0
16045,519.0
417450,600.0
393630,537.0
288355,592.0
302956,559.0
255337,557.0
354139,544.0
8373,565.0
88741,573.0
341310,560.0
188405,455.0
243495,526.0
110905,605.0
249914,555.0
465986,581.0
378906,589.0
435857,532.0
310005,575.0
290285,571.0
73469,505.0
416538,538.0
24282,602.0
336212,639.0
435137,559.0
45395,563.0
385176,484.0
52201,600.0
458945,544.0
441397,612.0
123639,595.0
125722,566.0
453036,573.0
105946,603.0
142437,509.0
48270,492.0
142300,535.0
347894,554.0
343966,500.0
65769,588.0
153966,593.0
330581,517.0
154456,535.0
415127,513.0
22310,480.0
380624,481.0
177653,624.0
195431,545.0
45643,689.0
319486,542.0
378122,509.0
19396,558.0
435942,543.0
65868,611.0
464300,492.0
364666,615.0
55647,549.0
91992,559.0
88746,662.0
194556,554.0
126645,511.0
288853,531.0
461790,541.0
330072,577.0
265314,583.0
296827,497.0
195278,561.0
268620,552.0
393684,550.0
236902,627.0
155170,547.0
339598,572.0
350968,622.0
218447,559.0
64069,556.0
67189,624.0
24775,552.0
233558,558.0
159865,480.0
420875,622.0
173086,547.0
69381,551.0
309808,538.0
203252,566.0
207407,492.0
438686,609.0
158202,519.0
434932,511.0
206442,480.0
47230,489.0
44549,499.0
192743,514.0
332598,559.0
355982,565.0
246149,437.0
327241,541.0
93588,699.0
372420,589.0
53155,494.0
166798,568.0
175458,526.0
310023,532.0
12957,576.0
226306,504.0
369279,511.0
198353,571.0
15916,501.0
438537,578.0
258762,541.0
249857,534.0
464744,502.0
256366,538.0
429712,643.0
206247,504.0
76714,640.0
208716,558.0
119462,610.0
374428,617.0
449269,567.0
424954,431.0
327122,534.0
217360,585.0
146008,566.0
135707,578.0
250716,591.0
428067,575.0
28013,536.0
276643,576.0
270343,506.0
407822,582.0
103159,506.0
343061,520.0
36067,481.0
280845,496.0
161497,483.0
172543,507.0
13973,570.0
142904,495.0
421215,517.0
270807,503.0
14861,538.0
366488,501.0
307142,539.0
146217,523.0
186513,512.0
363745,574.0
146441,616.0
93426,560.0
429158,577.0
84291,559.0
263583,582.0
297509,559.0
246381,493.0
255079,572.0
110435,524.0
296563,488.0
350485,563.0
267862,578.0
90014,574.0
141726,523.0
25614,425.0
374448,513.0
19990,523.0
420115,546.0
399173,548.0
153240,542.0
163055,499.0
304658,562.0
462738,558.0
294206,577.0
268057,562.0
428552,548.0
371424,527.0
248010,560.0
342808,558.0
52158,554.0
10039,508.0
232531,505.0
198717,537.0
348197,558.0
40458,506.0
113297,555.0
70041,613.0
17394,526.0
94973,601.0
274401,562.0
358629,539.0
42065,502.0
330776,577.0
447221,566.0
218755,549.0
189289,529.0
96340,491.0
452094,642.0
64771,500.0
276814,652.0
159712,512.0
275307,565.0
80214,522.0
330848,497.0
358888,571.0
248807,573.0
430795,585.0
322759,565.0
276208,577.0
127884,594.0
299185,540.0
366019,560.0
280938,551.0
156811,551.0
237181,571.0
266109,561.0
403148,528.0
35988,499.0
219521,608.0
177729,558.0
250056,546.0
256355,653.0
84855,490.0
31877,516.0
402302,630.0
29832,514.0
419770,669.0
283344,537.0
197294,483.0
120918,585.0
236091,569.0
62081,501.0
60659,544.0
10779,460.0
387859,509.0
405431,533.0
60439,426.0
33214,568.0
84503,577.0
458539,574.0
167314,499.0
353704,510.0
46508,476.0
253377,567.0
313668,476.0
58110,498.0
152442,618.0
420296,507.0
463578,559.0
239304,500.0
236529,576.0
9477,494.0
275639,549.0
424684,482.0
62406,557.0
126658,493.0
51523,548.0
5025,582.0
286277,579.0
78165,519.0
294407,529.0
420638,536.0
124722,524.0
338175,541.0
84781,579.0
1103,517.0
78777,638.0
229625,536.0
220427,484.0
71104,616.0
461009,566.0
212660,510.0
427064,568.0
241177,563.0
193073,536.0
238539,570.0
260694,585.0
319251,556.0
159315,531.0
250384,544.0
241087,556.0
203914,490.0
185338,570.0
29755,536.0
371077,523.0
385762,528.0
46752,453.0
345763,503.0
124727,597.0
125283,447.0
457317,602.0
3080,491.0
144850,542.0
143914,496.0
333035,573.0
449037,567.0
164832,567.0
364214,574.0
264016,560.0
195136,499.0
270275,483.0
147171,574.0
241244,617.0
115727,545.0
410532,568.0
245620,552.0
22433,655.0
293853,565.0
353929,660.0
65574,567.0
61614,529.0
380832,528.0
385712,649.0
345601,600.0
355190,536.0
19398,544.0
288444,530.0
394510,570.0
247225,563.0
159882,548.0
25757,515.0
165333,596.0
442022,547.0
150521,543.0
204866,486.0
419089,573.0
